record_date,debt_catg,debt_catg_desc,close_today_bal,open_today_bal,open_month_bal,open_fiscal_year_bal,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2023-11-22,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,11,22
2023-11-22,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,11,22
2023-11-22,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,11,22
2023-11-24,Debt Held by the Public,null,26771331,26720115,26576222,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,11,24
2023-11-24,Intragovernmental Holdings,null,7055956,7046303,7123358,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,11,24
2023-11-24,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,11,24
2023-11-24,Debt Not Subject to Limit,Unamortized Discount (-),113701,111916,110111,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,11,24
2023-11-24,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,11,24
2023-11-24,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,11,24
2023-11-24,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,11,24
2023-11-27,Debt Held by the Public,null,26771781,26771331,26576222,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,11,27
2023-11-27,Intragovernmental Holdings,null,7064913,7055956,7123358,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,11,27
2023-11-27,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,11,27
2023-11-27,Debt Not Subject to Limit,Unamortized Discount (-),111201,113701,110111,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,11,27
2023-11-27,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,11,27
2023-11-27,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,11,27
2023-11-27,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,11,27
2023-11-28,Debt Held by the Public,null,26777703,26771781,26576222,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,11,28
2023-11-28,Intragovernmental Holdings,null,7074149,7064913,7123358,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,11,28
2023-11-28,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,11,28
2023-11-28,Debt Not Subject to Limit,Unamortized Discount (-),112365,111201,110111,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,11,28
2023-11-28,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,11,28
2023-11-28,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,11,28
2023-11-28,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,11,28
2023-11-29,Debt Held by the Public,null,26777711,26777703,26576222,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,11,29
2023-11-29,Intragovernmental Holdings,null,7071491,7074149,7123358,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,11,29
2023-11-29,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,11,29
2023-11-29,Debt Not Subject to Limit,Unamortized Discount (-),111531,112365,110111,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,11,29
2023-11-29,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,11,29
2023-11-29,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,11,29
2023-11-29,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,11,29
2023-11-30,Debt Held by the Public,null,26843822,26777711,26576222,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,11,30
2023-11-30,Intragovernmental Holdings,null,7034857,7071491,7123358,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,11,30
2023-11-30,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,11,30
2023-11-30,Debt Not Subject to Limit,Unamortized Discount (-),111656,111531,110111,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,11,30
2023-11-30,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,11,30
2023-11-30,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,11,30
2023-11-30,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,11,30
2023-12-01,Debt Held by the Public,null,26841899,26843822,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,01
2023-12-01,Intragovernmental Holdings,null,6960779,7034857,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,01
2023-12-01,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,01
2023-12-01,Debt Not Subject to Limit,Unamortized Discount (-),111026,111656,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,01
2023-12-01,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,01
2023-12-01,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,01
2023-12-01,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,01
2023-12-04,Debt Held by the Public,null,26842269,26841899,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,04
2023-12-04,Intragovernmental Holdings,null,6972353,6960779,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,04
2023-12-04,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,04
2023-12-04,Debt Not Subject to Limit,Unamortized Discount (-),108513,111026,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,04
2023-12-04,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,04
2023-12-04,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,04
2023-12-04,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,04
2023-12-05,Debt Held by the Public,null,26836499,26842269,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,05
2023-12-05,Intragovernmental Holdings,null,6981877,6972353,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,05
2023-12-05,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,05
2023-12-05,Debt Not Subject to Limit,Unamortized Discount (-),109641,108513,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,05
2023-12-05,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,05
2023-12-05,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,05
2023-12-05,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,05
2023-12-06,Debt Held by the Public,null,26836217,26836499,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,06
2023-12-06,Intragovernmental Holdings,null,6981894,6981877,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,06
2023-12-06,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,06
2023-12-06,Debt Not Subject to Limit,Unamortized Discount (-),108805,109641,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,06
2023-12-06,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,06
2023-12-06,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,06
2023-12-06,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,06
2023-12-07,Debt Held by the Public,null,26846003,26836217,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,07
2023-12-07,Intragovernmental Holdings,null,6986812,6981894,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,07
2023-12-07,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,07
2023-12-07,Debt Not Subject to Limit,Unamortized Discount (-),111231,108805,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,07
2023-12-07,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,07
2023-12-07,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,07
2023-12-07,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,07
2023-12-08,Debt Held by the Public,null,26845548,26846003,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,08
2023-12-08,Intragovernmental Holdings,null,7001819,6986812,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,08
2023-12-08,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,08
2023-12-08,Debt Not Subject to Limit,Unamortized Discount (-),110393,111231,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,08
2023-12-08,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,08
2023-12-08,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,08
2023-12-08,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,08
2023-12-11,Debt Held by the Public,null,26845481,26845548,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,11
2023-12-11,Intragovernmental Holdings,null,7007047,7001819,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,11
2023-12-11,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,11
2023-12-11,Debt Not Subject to Limit,Unamortized Discount (-),107881,110393,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,11
2023-12-11,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,11
2023-12-11,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,11
2023-12-11,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,11
2023-12-12,Debt Held by the Public,null,26833040,26845481,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,12
2023-12-12,Intragovernmental Holdings,null,7018281,7007047,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,12
2023-12-12,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,12
2023-12-12,Debt Not Subject to Limit,Unamortized Discount (-),109008,107881,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,12
2023-12-12,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,12
2023-12-12,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,12
2023-12-12,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,12
2023-12-13,Debt Held by the Public,null,26831255,26833040,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,13
2023-12-13,Intragovernmental Holdings,null,6996955,7018281,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,13
2023-12-13,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,13
2023-12-13,Debt Not Subject to Limit,Unamortized Discount (-),108173,109008,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,13
2023-12-13,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,13
2023-12-13,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,13
2023-12-13,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,13
2023-12-14,Debt Held by the Public,null,26839408,26831255,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,14
2023-12-14,Intragovernmental Holdings,null,7000993,6996955,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,14
2023-12-14,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,14
2023-12-14,Debt Not Subject to Limit,Unamortized Discount (-),110608,108173,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,14
2023-12-14,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,14
2023-12-14,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,14
2023-12-14,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,14
2023-12-15,Debt Held by the Public,null,26884830,26839408,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,15
2023-12-15,Intragovernmental Holdings,null,6999016,7000993,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,15
2023-12-15,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,15
2023-12-15,Debt Not Subject to Limit,Unamortized Discount (-),109771,110608,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,15
2023-12-15,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,15
2023-12-15,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,15
2023-12-15,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,15
2023-12-18,Debt Held by the Public,null,26884939,26884830,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,18
2023-12-18,Intragovernmental Holdings,null,7006346,6999016,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,18
2023-12-18,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,18
2023-12-18,Debt Not Subject to Limit,Unamortized Discount (-),107262,109771,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,18
2023-12-18,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,18
2023-12-18,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,18
2023-12-18,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,18
2023-12-19,Debt Held by the Public,null,26869396,26884939,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,19
2023-12-19,Intragovernmental Holdings,null,7022719,7006346,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,19
2023-12-19,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,19
2023-12-19,Debt Not Subject to Limit,Unamortized Discount (-),108391,107262,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,19
2023-12-19,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,19
2023-12-19,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,7,2024,1,2023,4,12,19
2023-12-19,Statutory Debt Limit,null,0,0,0,0,IIIC,Debt Subject to Limit,Balance Transactions,9,2024,1,2023,4,12,19
2023-12-20,Debt Held by the Public,null,26870589,26869396,26843822,26330142,IIIC,Debt Subject to Limit,Balance Transactions,1,2024,1,2023,4,12,20
2023-12-20,Intragovernmental Holdings,null,6999935,7022719,7034857,6837192,IIIC,Debt Subject to Limit,Balance Transactions,2,2024,1,2023,4,12,20
2023-12-20,Debt Not Subject to Limit,Other Debt (-),477,477,477,477,IIIC,Debt Subject to Limit,Balance Transactions,4,2024,1,2023,4,12,20
2023-12-20,Debt Not Subject to Limit,Unamortized Discount (-),107557,108391,111656,90889,IIIC,Debt Subject to Limit,Balance Transactions,5,2024,1,2023,4,12,20
2023-12-20,Debt Not Subject to Limit,Federal Financing Bank (-),5492,5492,5492,5492,IIIC,Debt Subject to Limit,Balance Transactions,6,2024,1,2023,4,12,20
